uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release
2edb4194-81aa-4337-9d23-5964461d0eb5,GUAN_004.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=,A00000007263,2018-04-26T11:30Z,xIqeKa1cF5wwrIuSv422hnj6XHplVzsh4u6M6mrI858=,A00000005771,OK,2018-04-26T19:03Z,lapontediaz@battelleecology.org,4.24,2018-04-26T19:23Z,2018-05-04T12:50Z,1.03,tvelazquez-rojas@battelleecology.org,4,22314.9,100,46.2,0.243,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
c26f6be1-9dd4-4819-8575-76a4b4ce7ced,GUAN_004.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=,A00000007265,2018-04-26T11:58Z,xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrGetKzxHXdzs=,A00000005772,OK,2018-04-26T19:33Z,lapontediaz@battelleecology.org,5.56,2018-04-26T19:39Z,2018-05-04T11:56Z,2.73,tvelazquez-rojas@battelleecology.org,25,20201.4,100,135.1,0.491,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
cfb1cf35-8263-4a66-846d-4f51cbfb77a9,GUAN_004.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=,A00000007264,2018-04-26T12:56Z,xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+sQFmK8mKBQ8=,A00000005773,OK,2018-04-26T19:54Z,lapontediaz@battelleecology.org,2.03,2018-04-26T20:00Z,2018-05-04T13:29Z,0.86,tvelazquez-rojas@battelleecology.org,4,7911.2,100,108.7,0.424,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
d196acb6-074f-4656-987a-7d17ce8f8c38,GUAN_001.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=,A00000007249,2018-04-26T14:36Z,xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOHW8RMD6cXJFc96qWsn2a7Q==,A00000005775,OK,2018-04-26T20:26Z,lapontediaz@battelleecology.org,9.34,2018-04-26T20:39Z,2018-05-04T11:38Z,3.87,tvelazquez-rojas@battelleecology.org,10,28684,100,134.9,0.414,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
3e3af6d4-eaae-4167-99fe-08e93230e303,GUAN_001.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=,A00000007250,2018-04-26T14:55Z,xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyWhe/ECcT0o0=,A00000005774,OK,2018-04-26T20:09Z,lapontediaz@battelleecology.org,5.6,2018-04-26T20:14Z,2018-05-04T10:33Z,2.6,lapontediaz@battelleecology.org,19,22665.3,100,114.7,0.464,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
4a5e81c0-833b-4d6a-93b6-432f45c64386,GUAN_001.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=,A00000007251,2018-04-26T15:30Z,xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCG3QxC3PlQv4=,A00000005770,OK,2018-04-26T17:23Z,tvelazquez-rojas@battelleecology.org,4.71,2018-04-26T17:26Z,2018-05-03T20:23Z,2.24,tvelazquez-rojas@battelleecology.org,29,15128.3,100,148.1,0.476,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
08805b11-23eb-4fd4-acc1-c43e43fc9ae4,GUAN_007.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=,A00000005672,2018-04-27T11:05Z,xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3B81waq7Zy8kfQEtczgbNKA==,A00000005911,OK,2018-04-27T16:40Z,tvelazquez-rojas@battelleecology.org,5.95,2018-04-27T16:41Z,2018-05-07T17:08Z,2.05,lapontediaz@battelleecology.org,12,20907.4,100,98.1,0.345,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
842a747d-8396-43dc-baf4-17ea7d3fb408,GUAN_007.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=,A00000007247,2018-04-27T11:35Z,xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNf02N+uyiwF0=,A00000005912,OK,2018-04-27T16:54Z,tvelazquez-rojas@battelleecology.org,6.25,2018-04-27T16:54Z,2018-05-07T17:07Z,2.02,lapontediaz@battelleecology.org,6,26496.3,100,76.2,0.323,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
a91ca6ed-cfcb-41d2-b3de-3f4e9363088c,GUAN_007.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=,A00000005673,2018-04-27T11:59Z,xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXblfHWWoejsM=,A00000005913,OK,2018-04-27T17:03Z,tvelazquez-rojas@battelleecology.org,4.68,2018-04-27T17:05Z,2018-05-04T18:21Z,2.32,tvelazquez-rojas@battelleecology.org,33,20807.2,100,111.5,0.496,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
4e401b7e-3367-4e57-8023-4e20f9e5db14,GUAN_003.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=,A00000007243,2018-04-27T13:14Z,xIqeKa1cF5wMpbmu91XFc/mrtqEJApmB1ZwC57VmMepWMXQ6jKOdRw==,A00000005909,OK,2018-04-27T15:47Z,tvelazquez-rojas@battelleecology.org,6.38,2018-04-27T15:55Z,2018-05-04T16:26Z,1.96,tvelazquez-rojas@battelleecology.org,12,24186.5,100,81,0.307,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
103b6ccb-b57a-4715-aca1-1c344c935c8c,GUAN_003.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=,A00000007241,2018-04-27T13:33Z,xIqeKa1cF5w1nHnXZJaXrn135RaJdyuceLNQUAcex2M=,A00000005910,OK,2018-04-27T16:27Z,tvelazquez-rojas@battelleecology.org,5.27,2018-04-27T16:27Z,2018-05-04T17:22Z,1.8,tvelazquez-rojas@battelleecology.org,15,21577.9,100,83.4,0.342,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
2c3fc212-d41a-4e39-a5c5-bcc9720397ef,GUAN_003.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=,A00000007242,2018-04-27T13:54Z,xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNTF5nrzEPNms=,A00000005776,OK,2018-04-27T16:15Z,tvelazquez-rojas@battelleecology.org,3.05,2018-04-27T16:15Z,2018-05-04T17:14Z,1.25,tvelazquez-rojas@battelleecology.org,9,13809.5,100,90.5,0.41,tvelazquez-rojas@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
739ed4f3-bacd-450d-81a0-8f2b55dfa892,GUAN_010.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=,A00000005674,2018-04-27T14:35Z,xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtjWaNmb0RvTinjdOMlnKUlQ==,A00000005915,OK,2018-04-27T17:56Z,tvelazquez-rojas@battelleecology.org,5.74,2018-04-27T18:09Z,2018-05-07T16:46Z,2.46,lapontediaz@battelleecology.org,10,16855.9,100,145.9,0.429,amegill@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
70156689-e362-41b4-b04f-23ce54192883,GUAN_010.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=,A00000005675,2018-04-27T15:45Z,xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSNy/xlLYmnGc=,A00000005916,OK,2018-04-27T18:32Z,tvelazquez-rojas@battelleecology.org,3.47,2018-04-27T18:48Z,2018-05-07T17:03Z,1.95,lapontediaz@battelleecology.org,9,11404.7,100,171,0.562,amegill@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
2decc7c5-3ddf-4994-b0a2-53712db1c836,GUAN_010.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=,A00000007252,2018-04-27T16:25Z,xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++xPqQWD/ZG98=,A00000005914,OK,2018-04-27T18:19Z,tvelazquez-rojas@battelleecology.org,5.79,2018-04-27T18:26Z,2018-05-07T17:04Z,1.43,lapontediaz@battelleecology.org,21,9040.5,100,158.2,0.247,amegill@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
60167591-66a9-4060-b113-8141e49e9095,GUAN_049.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=,A00000005676,2018-04-30T13:50Z,xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOopZO7eCuMqc=,A00000005812,OK,2018-04-30T18:25Z,tvelazquez-rojas@battelleecology.org,4.21,2018-04-30T18:32Z,2018-05-07T17:12Z,0.91,lapontediaz@battelleecology.org,3,21534.7,100,42.3,0.216,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
0d759efb-fe23-4367-9f46-fdb5d0d50071,GUAN_049.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=,A00000005677,2018-04-30T14:19Z,xIqeKa1cF5xOrWWSAns41AVTeBtlBodSJ74HH9S2eTi12CFAhZy/AQ==,A00000005811,OK,2018-04-30T18:13Z,tvelazquez-rojas@battelleecology.org,7.67,2018-04-30T18:19Z,2018-05-07T17:14Z,2.6,lapontediaz@battelleecology.org,8,30586.1,100,85,0.339,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
eac6258e-8bb3-47ea-8fcf-787c03f37da0,GUAN_049.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=,A00000007236,2018-04-30T14:23Z,xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLlmkovQ4D3r4=,A00000005810,OK,2018-04-30T18:04Z,tvelazquez-rojas@battelleecology.org,3.42,2018-04-30T18:08Z,2018-05-07T17:06Z,1.69,lapontediaz@battelleecology.org,25,14465.8,100,116.8,0.494,lapontediaz@battelleecology.org,"",,20211221T220318Z,RELEASE-2022
f624e9ef-d618-40b2-9711-5f1125ea3156,GUAN_048.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykwpYvE/olIbg=,A00000005679,2018-05-01T15:14Z,xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykRTJJoMWxE94fInvxE6VHkA==,A00000005917,OK,2018-05-01T21:42Z,tvelazquez-rojas@battelleecology.org,6.47,2018-05-01T21:42Z,2018-05-07T17:22Z,1.98,lapontediaz@battelleecology.org,8,24535.8,100,80.7,0.306,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
8be72d3e-2659-4564-bab4-c1dac300219f,GUAN_048.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5wb8aZre4hFDZNYcieXCGMyxQLlZRKnNMA=,A00000005678,2018-05-01T15:20Z,xIqeKa1cF5wb8aZre4hFDZNYcieXCGMy5WO802DaoP8=,A00000005918,OK,2018-05-02T10:43Z,tvelazquez-rojas@battelleecology.org,4.38,2018-05-02T10:43Z,2018-05-07T17:17Z,0.9,lapontediaz@battelleecology.org,2,23057.8,100,39,0.205,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
05b0c546-f193-433d-b93e-5c3b2ae1639b,GUAN_048.basePlot.cfc,D04,GUAN,tower,xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVdYI2krS+BFw=,A00000005680,2018-05-01T16:08Z,xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVgwT04AI9DTs=,A00000005919,OK,2018-05-02T10:27Z,tvelazquez-rojas@battelleecology.org,6.37,2018-05-02T10:27Z,2018-05-07T17:21Z,2.87,lapontediaz@battelleecology.org,25,23663.8,100,121.3,0.451,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
3c573678-f1ab-4c15-81c8-029496344798,GUAN_005.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACWg8RbYWNFok=,A00000007239,2018-05-02T12:08Z,xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACTpxhrr7UVks=,A00000005818,OK,2018-05-03T13:41Z,tvelazquez-rojas@battelleecology.org,3.61,2018-05-03T13:42Z,2018-05-07T17:24Z,0.91,lapontediaz@battelleecology.org,4,18426.9,100,49.4,0.252,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
4025135d-e178-47cc-a1e7-56c7c6bf47e2,GUAN_005.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9YGACYUvroDA=,A00000007240,2018-05-02T12:25Z,xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9dTwFrUsXf+V8UJl6Pc84pg==,A00000005817,OK,2018-05-03T13:05Z,tvelazquez-rojas@battelleecology.org,5.21,2018-05-03T13:11Z,2018-05-07T17:02Z,1.51,lapontediaz@battelleecology.org,15,21270.3,100,71,0.29,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
95a98da1-9940-4f26-a352-a19a7b6386d7,GUAN_005.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=,A00000007254,2018-05-02T12:57Z,xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWW1j0SgEdp12U=,A00000005813,OK,2018-05-03T12:41Z,tvelazquez-rojas@battelleecology.org,4.13,2018-05-03T12:41Z,2018-05-07T17:10Z,0.97,tvelazquez-rojas@battelleecology.org,3,21080.1,100,46,0.235,tvelazquez-rojas@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
ef161c89-a2c5-481c-928e-ef5f333053c1,GUAN_006.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZ7pL+xCNZ2cM=,A00000007238,2018-05-02T13:49Z,xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZALkHmWzXtdI=,A00000005816,OK,2018-05-02T18:30Z,tvelazquez-rojas@battelleecology.org,3.78,2018-05-02T18:31Z,2018-05-07T16:52Z,0.99,lapontediaz@battelleecology.org,4,76335.5,100,13,0.262,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
cbbcfb2f-5db8-4e41-b237-1c7cf157baf7,GUAN_006.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+bhbTP1Jbu7o=,A00000007253,2018-05-02T13:58Z,xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+JZCGsbWIaeE=,A00000005814,OK,2018-05-02T18:23Z,tvelazquez-rojas@battelleecology.org,4.31,2018-05-02T18:23Z,2018-05-07T16:49Z,2.23,lapontediaz@battelleecology.org,5,68707.7,100,32.5,0.517,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
c1cd3b54-4f7a-42ca-8c8f-77e6903c6223,GUAN_006.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bZUTYzRerIvQ=,A00000007237,2018-05-02T14:04Z,xIqeKa1cF5yd5Y4jHTwwj3GtypZci34biooLyIgyda0=,A00000005815,OK,2018-05-02T18:09Z,tvelazquez-rojas@battelleecology.org,4.56,2018-05-02T18:09Z,2018-05-07T16:53Z,2.24,lapontediaz@battelleecology.org,28,89328.2,100,25.1,0.491,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
02fe5e2e-9109-4ca2-b1b6-fe696ed34b67,GUAN_009.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKo/3jPW7xmlE=,"",2018-05-02T15:54Z,xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKZOSTZwcrrjY=,A00000005821,OK,2018-05-03T14:38Z,tvelazquez-rojas@battelleecology.org,0.49,2018-05-03T14:45Z,2018-05-07T17:18Z,0.23,lapontediaz@battelleecology.org,1,2233.5,100,103,0.469,lapontediaz@battelleecology.org,Treated as needles,,20211222T012352Z,RELEASE-2022
e6ea9fb6-504b-494d-ba0c-95cd896c2455,GUAN_009.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=,"",2018-05-02T16:26Z,xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPpEs3AFx1ZNc=,A00000005819,OK,2018-05-03T13:55Z,tvelazquez-rojas@battelleecology.org,3.58,2018-05-03T14:02Z,2018-05-07T16:57Z,1.47,lapontediaz@battelleecology.org,10,16842,100,87.3,0.411,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
f08ce700-4380-40c7-843b-9b2a2c422ff8,GUAN_009.basePlot.cfc,D04,GUAN,distributed,xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=,"",2018-05-02T16:52Z,xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZo3eUt7+VG1W1BUwbPH5IEw==,A00000005820,OK,2018-05-03T14:15Z,tvelazquez-rojas@battelleecology.org,1.4,2018-05-03T14:17Z,2018-05-07T16:58Z,0.59,lapontediaz@battelleecology.org,4,10145.8,100,58.2,0.421,lapontediaz@battelleecology.org,"",,20211222T012352Z,RELEASE-2022
c2b688e3-b3dc-4981-8ece-8940e4052a2a,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,,2019-06-10T18:08Z,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADZuTrFRGPeFG1p1pRTMXLow==,A00000076456,OK,2019-06-11T18:22Z,0000-0002-3383-324X,3.399,2019-06-11T21:30Z,2019-06-17T15:32Z,1.016,0000-0003-3160-1039,7,22958.7,100,44.3,0.299,0000-0002-3044-1400,Two leaves touching in scan so Image J only populated 5 leaves. This should not affect the area.,,20211222T014548Z,RELEASE-2022
d198a78b-5a1f-44fa-ac3c-98d581ce585a,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,,2019-06-10T18:50Z,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXVhtEQY5N1qeNFUSpUd2xaQ==,A00000076454,OK,2019-06-11T17:39Z,0000-0002-3383-324X,3.732,2019-06-11T21:30Z,2019-06-17T15:21Z,1.486,0000-0003-3160-1039,10,22494.5,100,66.1,0.398,0000-0002-3044-1400,Two leaves touching in scan so Image J only populates 9 leaves. This should not affect the leaf area.,,20211222T014548Z,RELEASE-2022
55bc34f2-e714-4695-b16a-de5a143175a1,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,,2019-06-10T19:13Z,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8XQrAJenAdVMDzaq9nnZJeQw==,A00000076457,OK,2019-06-11T18:36Z,0000-0002-3383-324X,3.277,2019-06-11T21:30Z,2019-06-17T15:53Z,1.014,0000-0003-3160-1039,9,22740.9,100,44.6,0.309,0000-0002-3383-324X,Actually POGR4,,20211222T014548Z,RELEASE-2022
98bdd48b-0393-4599-85a5-0666e3ffb697,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,,2019-06-10T19:53Z,WnrB9gmiM7Iw/caom31wxIo8cHK251QTr5NNozY1mGA=,A00000076458,OK,2019-06-11T19:04Z,0000-0002-3383-324X,1.11,2019-06-11T21:30Z,2019-06-17T15:43Z,0.634,0000-0003-3160-1039,128,3534.2,100,179.4,0.571,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
d0bdf0c4-432a-4d98-9472-2ef343a94f51,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,,2019-06-10T20:30Z,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0e39j2iWur2Y=,A00000076455,OK,2019-06-11T18:06Z,0000-0002-3383-324X,3.594,2019-06-11T21:30Z,2019-06-17T15:40Z,1.239,0000-0003-3160-1039,14,23372.5,100,53,0.345,0000-0002-3044-1400,"",,20211222T014548Z,RELEASE-2022
9f405427-ec3e-41c1-a5dd-ad7997ee8883,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,,2019-06-11T15:00Z,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+/y12cun2pAw=,"",OK,2019-06-12T22:36Z,0000-0002-3383-324X,3.141,2019-06-12T23:10Z,2019-06-19T13:37Z,1.088,0000-0001-8511-9518,7,22152.6,100,49.1,0.346,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
10c22aa3-15af-49f5-92cb-52b5220af6e0,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,,2019-06-11T16:30Z,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fmnw7KAUNLoM=,"",OK,2019-06-12T23:02Z,0000-0002-3383-324X,0.371,2019-06-12T23:10Z,2019-06-19T13:35Z,0.204,0000-0001-8511-9518,48,1159.9,100,175.5,0.549,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
0e1bedad-98bd-4336-895d-bd95e8bbc491,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,,2019-06-11T17:30Z,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdsWIMcG0bRXU=,"",OK,2019-06-12T22:17Z,0000-0002-3383-324X,2.928,2019-06-12T23:10Z,2019-06-19T13:30Z,1.06,0000-0001-8511-9518,7,18603.6,100,57,0.362,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
ca17d665-e6d7-4822-8d40-889722819c92,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,,2019-06-11T18:00Z,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOCf5YqbZ8GDg=,"",OK,2019-06-12T22:24Z,0000-0002-3383-324X,1.542,2019-06-12T23:10Z,2019-06-19T13:40Z,0.597,0000-0001-8511-9518,12,17970.8,100,33.2,0.387,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
02e319e4-309f-456c-b8e4-e48ddd0d9802,UNDE_045.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,,2019-06-11T20:15Z,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhpNZPxQ0p6MDq6vHw80uhQA==,"",OK,2019-06-12T18:00Z,0000-0002-3383-324X,2.312,2019-06-12T23:10Z,2019-06-19T13:41Z,0.806,0000-0001-8511-9518,9,16241.3,100,49.6,0.349,0000-0001-8511-9518,"",,20211222T014548Z,RELEASE-2022
43177065-056b-4aed-bfd7-f6300b1dcff9,UNDE_045.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCens2PM37XGE=,,2019-06-11T20:45Z,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCqnHdlzAFs7k=,"",OK,2019-06-12T22:52Z,0000-0002-3383-324X,2.004,2019-06-12T23:10Z,2019-06-19T13:45Z,0.524,0000-0001-8511-9518,2,10865.1,100,48.3,0.262,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
bd363809-aa78-4ec4-9c0f-76aeec3709cb,UNDE_043.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxRonELKPB9Xg=,,2019-06-12T19:41Z,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxUYgQ/KGbauw=,"",OK,2019-06-13T17:50Z,0000-0002-3383-324X,2.044,2019-06-13T18:00Z,2019-06-17T15:57Z,0.604,0000-0003-3160-1039,1,10779.7,100,56.1,0.296,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
63e15d24-c212-4784-b456-c6262c172074,UNDE_043.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vla9JsJuw0jrQ=,,2019-06-12T20:45Z,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vld1MEhdTQKac=,"",OK,2019-06-13T17:37Z,0000-0002-3383-324X,1.868,2019-06-13T18:00Z,2019-06-17T15:37Z,0.639,0000-0003-3160-1039,8,13752.1,100,46.5,0.342,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
ba780833-f48f-4da7-bd89-9c01cd20ee5a,UNDE_043.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7sn51kRyvvTA=,,2019-06-12T21:53Z,WnrB9gmiM7KmN8z5JA0LD8CEV3b/8VW7u/AeLaX28bSOGDxVxW4hZw==,"",OK,2019-06-13T17:44Z,0000-0002-3383-324X,2.32,2019-06-13T18:00Z,2019-06-17T15:55Z,0.922,0000-0003-3160-1039,8,12541.4,100,73.5,0.398,0000-0002-3383-324X,"",,20211222T014548Z,RELEASE-2022
40db14cc-b009-4cc7-9185-6865313d9034,UNDE_049.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwB3+gAB7QzT8=,,2019-06-13T14:28Z,WnrB9gmiM7K3lFvPe4rkt+JbammpugJwhpcvFsX9fnw=,"",OK,2019-06-17T17:03Z,0000-0003-3160-1039,2.967,2019-06-17T18:00Z,2019-06-20T14:41Z,0.972,0000-0001-6914-6364,10,17569.3,100,55.3,0.328,0000-0002-3030-0990,"",,20211222T014548Z,RELEASE-2022
14e3f888-0066-4375-9f54-99c3b7006db8,UNDE_049.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/14Q0Ppw2Yy8=,,2019-06-13T15:05Z,WnrB9gmiM7JBlwf0kg4PxQtWhOnvEt0/iJ61XGxMwnQPoBW15leu/A==,"",OK,2019-06-17T16:54Z,0000-0003-3160-1039,0.965,2019-06-17T18:00Z,2019-06-20T14:41Z,0.248,0000-0001-6914-6364,1,6897.6,100,35.9,0.257,0000-0002-3030-0990,"",,20211222T014548Z,RELEASE-2022
