uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
48414a0e-5e75-4ed1-955e-a501d6bb7014,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,deciduousForest,WGS84,37.429342,-80.511896,20.1,890.4,0.17,NEON.DOC.001024vE,2018-06-20T11:26Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=,A00000012193,,gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Go+Lf/14CW3s=,B00000025524,,,,,,,,Y,01772,NEON.PLA.D07.MLBS.01772,QUAL,Quercus alba L.,OK,,,21.1,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
7bc584e3-d7d0-4e9a-8874-de28eceed5f6,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,deciduousForest,WGS84,37.429342,-80.511896,20.1,890.4,0.17,NEON.DOC.001024vE,2018-06-20T12:15Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=,A00000012245,,gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vv9FxHqkZbV4k=,B00000025509,,,,,,,,Y,01758,NEON.PLA.D07.MLBS.01758,ACRU,Acer rubrum L.,OK,,,14.9,17.4,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
6da5d73e-b915-44f0-9558-673c2d881bde,MLBS_004.basePlot.cfc,D07,MLBS,MLBS_004,distributed,deciduousForest,WGS84,37.429342,-80.511896,20.1,890.4,0.17,NEON.DOC.001024vE,2018-06-20T13:29Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=,A00000012517,,gv/1/Di3XvEr5UL7fnWRP65dCrIiiByhbwW3yABYq7Y=,B00000025496,,,,,,,,Y,01730,NEON.PLA.D07.MLBS.01730,QURU,Quercus rubra L.,OK,,,20,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
3e216ac2-5b27-4924-bdef-724d9ad3a160,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,deciduousForest,WGS84,37.426865,-80.499069,20.2,939,0.3,NEON.DOC.001024vE,2018-06-20T14:42Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=,A00000012197,,gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbaEq1CUWq3GE=,B00000025520,,,,,,,,Y,01798,NEON.PLA.D07.MLBS.01798,LITU,Liriodendron tulipifera L.,OK,,,29.3,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
62e1e660-dbfa-4534-89cc-f5cacad93c22,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,deciduousForest,WGS84,37.426865,-80.499069,20.2,939,0.3,NEON.DOC.001024vE,2018-06-20T15:10Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36w3dAjRxIEzw=,A00000012248,,gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36y6o59onte0o=,B00000025505,,,,,,,,Y,01785,NEON.PLA.D07.MLBS.01785,LITU,Liriodendron tulipifera L.,OK,,,26.3,25.8,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
32a27bf9-a544-40dd-96b9-035039107991,MLBS_008.basePlot.cfc,D07,MLBS,MLBS_008,distributed,deciduousForest,WGS84,37.426865,-80.499069,20.2,939,0.3,NEON.DOC.001024vE,2018-06-20T15:37Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7ka4dF6yMvDg=,A00000012521,,gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7XOxoNFUrBvA=,B00000025491,,,,,,,,Y,01777,NEON.PLA.D07.MLBS.01777,LITU,Liriodendron tulipifera L.,OK,,,31.6,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
8ce2bbd1-7fa5-4633-a286-2af03f651f01,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,deciduousForest,WGS84,37.427946,-80.571837,20.1,806.2,0.21,NEON.DOC.001024vE,2018-06-20T17:58Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=,A00000012196,,gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2R09OcPFmnV3E=,B00000025521,,,,,,,,Y,01833,NEON.PLA.D07.MLBS.01833,QUAL,Quercus alba L.,OK,,,18.7,20.3,23,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
06bac559-39f5-4310-b5cf-5aeb795bcd03,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,deciduousForest,WGS84,37.427946,-80.571837,20.1,806.2,0.21,NEON.DOC.001024vE,2018-06-20T19:34Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=,A00000012246,,gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14Ab7D1xhy2ws=,B00000025506,,,,,,,,Y,01848,NEON.PLA.D07.MLBS.01848,QUAL,Quercus alba L.,Insect damaged,,,21.9,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
8502b6e0-6d93-45d8-9af3-e3b2495f633e,MLBS_007.basePlot.cfc,D07,MLBS,MLBS_007,distributed,deciduousForest,WGS84,37.427946,-80.571837,20.1,806.2,0.21,NEON.DOC.001024vE,2018-06-20T20:03Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu2SPPf9zCw+s=,A00000012520,,gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu6GrirG7C0/I=,B00000025492,,,,,,,,Y,01866,NEON.PLA.D07.MLBS.01866,QURU,Quercus rubra L.,OK,,,20.3,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
d9da2b80-b57f-4e3d-a0cd-33ef594c8544,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,deciduousForest,WGS84,37.378569,-80.527279,20.1,1171.6,0.31,NEON.DOC.001024vE,2018-06-21T13:15Z,2018-06-15,,41,Woody individual,line launcher,gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=,A00000012214,,gv/1/Di3XvGuZzx1FjU753RDy4OIxozxc2NzJxKbOMQ=,B00000025513,,,,,,,,Y,00884,NEON.PLA.D07.MLBS.00884,QUAL,Quercus alba L.,Insect damaged,,,14.4,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
51f86f0e-6cd9-4075-b743-53cce0da7d63,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,deciduousForest,WGS84,37.378569,-80.527279,20.1,1171.6,0.31,NEON.DOC.001024vE,2018-06-21T14:05Z,2018-06-15,,41,Woody individual,line launcher,gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=,A00000012513,,gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR6NaVlH8GGtc=,B00000025499,,,,,,,,Y,00863,NEON.PLA.D07.MLBS.00863,ACRU,Acer rubrum L.,OK,,,13.1,16.2,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
6628ecf8-0086-4d26-bca0-b9b6e2f300a5,MLBS_067.basePlot.cfc,D07,MLBS,MLBS_067,tower,deciduousForest,WGS84,37.378569,-80.527279,20.1,1171.6,0.31,NEON.DOC.001024vE,2018-06-21T14:40Z,2018-06-15,,21,Woody individual,line launcher,gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=,A00000012531,,gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2i//m6NTIcyI=,B00000025488,,,,,,,,Y,00951,NEON.PLA.D07.MLBS.00951,QURU,Quercus rubra L.,Insect damaged,,,15.4,,,,,,mcumberland@battelleecology.org,agifford@battelleecology.org,,,20211222T034112Z,RELEASE-2022
ce4e9b5e-f443-4ddd-8d31-0116e64ab10e,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vE,2018-06-25T18:20Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=,A00000012519,,gv/1/Di3XvFmJEE349yKH3RiArYnImHZcroyM5t/jULQs/0f8neaPQ==,B00000025493,,,,,,,,Y,01886,NEON.PLA.D07.MLBS.01886,PIEC2,Pinus echinata Mill.,OK,,,16.7,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
7a6e160e-da83-428c-91bd-07c2fefb8d51,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vE,2018-06-25T19:15Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=,A00000012195,,gv/1/Di3XvFmJEE349yKH5i7cabi61zSE8UBj1y3Vpmjcx1pN/bY0A==,B00000025522,,,,,,,,Y,01890,NEON.PLA.D07.MLBS.01890,PIEC2,Pinus echinata Mill.,OK,,,13.7,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
b3aa4329-a009-4622-b03e-8e0640f46ffc,MLBS_006.basePlot.cfc,D07,MLBS,MLBS_006,distributed,deciduousForest,WGS84,37.426799,-80.564064,20.1,777,0.22,NEON.DOC.001024vE,2018-06-25T20:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=,A00000012232,,gv/1/Di3XvFmJEE349yKH4SporpX+KfUyUJYehlKB8Jr8t4UlLGMSA==,B00000025507,,,,,,,,Y,01881,NEON.PLA.D07.MLBS.01881,PIEC2,Pinus echinata Mill.,OK,,,14.8,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
0540c922-c227-40c2-b78a-1ebbc386bfbf,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,deciduousForest,WGS84,37.365565,-80.526343,20.1,1237,0.21,NEON.DOC.001024vE,2018-06-26T13:30Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=,A00000012210,,gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxvWn0mUK5XpY=,B00000025517,,,,,,,,Y,01568,NEON.PLA.D07.MLBS.01568,ACRU,Acer rubrum L.,Insect damaged,,,17,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
f6566a37-f6d5-45ba-851c-7268c9c4190b,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,deciduousForest,WGS84,37.365565,-80.526343,20.1,1237,0.21,NEON.DOC.001024vE,2018-06-26T13:45Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=,A00000012527,,gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8Uki0y+E6a2Q=,B00000025487,,,,,,,,Y,01584,NEON.PLA.D07.MLBS.01584,QURU,Quercus rubra L.,Insect damaged,,,18,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
d4eaca87-4412-4338-90d0-28d6acb7a9f7,MLBS_010.basePlot.cfc,D07,MLBS,MLBS_010,distributed,deciduousForest,WGS84,37.365565,-80.526343,20.1,1237,0.21,NEON.DOC.001024vE,2018-06-26T14:15Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwY/z2dTBo+AKU=,A00000012509,,gv/1/Di3XvFD3Izr4ImFs8zUfeIhClwYnUKgCFRgFuE=,B00000025503,,,,,,,,Y,01610A,NEON.PLA.D07.MLBS.01610A,AMLA,Amelanchier laevis Wiegand,OK,,,4.7,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
86070a56-e3b5-4ac5-b00a-c4f6ef0ba2e9,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,deciduousForest,WGS84,37.368528,-80.526975,20.2,1223.1,0.26,NEON.DOC.001024vE,2018-06-26T15:15Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLZaNyYO1O7Jk=,A00000012176,,gv/1/Di3XvHW5/4uHYOlmUBFRWwoYmpLzbhiSwCaBIs=,B00000025525,,,,,,,,Y,01546,NEON.PLA.D07.MLBS.01546,ACRU,Acer rubrum L.,Insect damaged,,,10.3,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
fb2d79dd-825f-40b9-9bb8-790644411e25,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,deciduousForest,WGS84,37.368528,-80.526975,20.2,1223.1,0.26,NEON.DOC.001024vE,2018-06-26T16:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvHehpWEgxlzdNrpvifZbD0S0/rg/gndvPI=,A00000012228,,gv/1/Di3XvHehpWEgxlzdNrpvifZbD0SWd/mKzZ/Xh8=,B00000025510,,,,,,,,Y,01539,NEON.PLA.D07.MLBS.01539,QURU,Quercus rubra L.,Insect damaged,,,18.3,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
cf5f7a8c-55a1-4a1a-9d92-a1f4623cc59b,MLBS_003.basePlot.cfc,D07,MLBS,MLBS_003,distributed,deciduousForest,WGS84,37.368528,-80.526975,20.2,1223.1,0.26,NEON.DOC.001024vE,2018-06-26T17:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+chK+EhrGMf34=,A00000012516,,gv/1/Di3XvHehpWEgxlzdG2sOQ6SoM+cpNkKIO4AfmQ=,B00000025494,,,,,,,,Y,01566,NEON.PLA.D07.MLBS.01566,QURU,Quercus rubra L.,Insect damaged,,,18,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
d990d1a5-9069-4a50-a328-93fe45e347b6,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,deciduousForest,WGS84,37.372058,-80.524252,20.2,1178.5,0.33,NEON.DOC.001024vE,2018-06-26T18:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFHQUg03G1z8aiepKG3SBeboaMOYV0/J6E=,A00000012177,,gv/1/Di3XvFHQUg03G1z8aiepKG3SBebKLwN5gCkjT4=,B00000025526,,,,,,,,Y,01506,NEON.PLA.D07.MLBS.01506,AMLA,Amelanchier laevis Wiegand,OK,,,7.5,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
c3ef2953-0eef-41ce-84c0-712b9a1767a2,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,deciduousForest,WGS84,37.372058,-80.524252,20.2,1178.5,0.33,NEON.DOC.001024vE,2018-06-26T18:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseM3/Tlqd7008=,"",,gv/1/Di3XvGK91WgTxBVo5F5JuaX6eseiqSU/v6QbWvpYh+wav6EgQ==,B00000025512,,,,,,,,Y,01538,NEON.PLA.D07.MLBS.01538,BEAL2,Betula alleghaniensis Britton,OK,,,9.8,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
58d6e218-9199-4df6-b8c0-f80c6026c80d,MLBS_002.basePlot.cfc,D07,MLBS,MLBS_002,distributed,deciduousForest,WGS84,37.372058,-80.524252,20.2,1178.5,0.33,NEON.DOC.001024vE,2018-06-26T18:45Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4f20gN9hBtLuo=,A00000012515,,gv/1/Di3XvGK91WgTxBVo+nMQa7ZsC4fCSEEusPQpK8zRL3KHLT+2w==,B00000025497,,,,,,,,Y,01493,NEON.PLA.D07.MLBS.01493,BEAL2,Betula alleghaniensis Britton,OK,,,13.1,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
ba3b7f3e-b1d2-4cf3-89ff-32657446a4bb,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,deciduousForest,WGS84,37.363106,-80.521589,20.2,1266.8,0.25,NEON.DOC.001024vE,2018-06-27T13:45Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z52k2gRUEs5/M=,A00000012194,,gv/1/Di3XvFEKANMBQRw0h94UiIlL3Z55w5MsP80Y90=,B00000025523,,,,,,,,Y,01711,NEON.PLA.D07.MLBS.01711,ACRU,Acer rubrum L.,Insect damaged,,,7.9,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
3907ce08-a172-4fc0-9c4b-f7f14a38b8d1,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,deciduousForest,WGS84,37.363106,-80.521589,20.2,1266.8,0.25,NEON.DOC.001024vE,2018-06-27T14:20Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvHRDXUacuknY/bk8T+lluwbCiYyNxLIGpk=,A00000012231,,gv/1/Di3XvHRDXUacuknY/bk8T+lluwb1x6O5UKggFQ=,B00000025508,,,,,,,,Y,01718,NEON.PLA.D07.MLBS.01718,QUAL,Quercus alba L.,Insect damaged,,,15.7,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
8676da67-9bb1-4e73-87c1-ec661bc26005,MLBS_005.basePlot.cfc,D07,MLBS,MLBS_005,distributed,deciduousForest,WGS84,37.363106,-80.521589,20.2,1266.8,0.25,NEON.DOC.001024vE,2018-06-27T15:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6OWpJf9ilKGI=,A00000012518,,gv/1/Di3XvG2yNIafHW7IJmGdyYS6Eb6Ll+VETqrH/g=,B00000025495,,,,,,,,Y,01685,NEON.PLA.D07.MLBS.01685,QURU,Quercus rubra L.,Insect damaged,,,13.5,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
fd360b60-635e-4c13-a977-efac542c2699,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,deciduousForest,WGS84,37.3607,-80.524992,20.2,1310.9,0.22,NEON.DOC.001024vE,2018-06-27T16:30Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aCjtRIg6gfYM=,A00000012178,,gv/1/Di3XvF3cnDy5BBtPvW1F/VSnN/aawR8eJ9tVje+MsWUZrUarA==,B00000025519,,,,,,,,Y,01640,NEON.PLA.D07.MLBS.01640,BEAL2,Betula alleghaniensis Britton,OK,,,7.2,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
accd26f7-dd25-4719-801f-5fd09352e540,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,deciduousForest,WGS84,37.3607,-80.524992,20.2,1310.9,0.22,NEON.DOC.001024vE,2018-06-27T17:00Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqvdz2e0WFhIM=,A00000012244,,gv/1/Di3XvEFzcDzDUTjHBJMFIYYdhZqr+61U3/btwQ=,B00000025511,,,,,,,,Y,01661,NEON.PLA.D07.MLBS.01661,ACRU,Acer rubrum L.,Insect damaged,,,8.9,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
beaccdd2-272a-4582-a6a0-cdd048ce1ffb,MLBS_001.basePlot.cfc,D07,MLBS,MLBS_001,distributed,deciduousForest,WGS84,37.3607,-80.524992,20.2,1310.9,0.22,NEON.DOC.001024vE,2018-06-27T17:20Z,2018-06-15,,31,Woody individual,line launcher,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUEEVvcHvNfWE=,A00000012514,,gv/1/Di3XvFpXTGDRuAs1IJyD6pGKMzUVo3SFfPRVmE=,B00000025498,,,,,,,,Y,01655,NEON.PLA.D07.MLBS.01655,QURU,Quercus rubra L.,Insect damaged,,,8.7,,,,,,cmorgan01@battelleecology.org,aferchaud@battelleecology.org,,,20211222T034112Z,RELEASE-2022
69b90266-429b-4b17-9a8b-8cf8d12a3db6,DELA_018.basePlot.cfc,D08,DELA,DELA_018,distributed,woodyWetlands,WGS84,32.540987,-87.799108,20.1,24.9,0.11,NEON.DOC.001024vF,2019-04-24T16:50Z,2019-04-29,,,Woody individual,line launcher,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=,"",OK,Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0Oft/lPDtzaFa+wD3CMfNMkg==,B00000004723,OK,,,,,,,Y,05241,NEON.PLA.D08.DELA.05241,CATO6,Carya tomentosa (Lam.) Nutt.,OK,,,10.9,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
8415a839-59d7-488b-8062-86c6194bd14c,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,woodyWetlands,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.001024vF,2019-04-24T19:06Z,2019-04-29,,,Woody individual,line launcher,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=,A00000081974,OK,Nc+HNMhlqfsAhFo00mW98DxiUETxOpi8mqkXw4ODwWq3d2G787GOeg==,B00000004722,OK,,,,,,,Y,12552,NEON.PLA.D08.DELA.12552,LIST2,Liquidambar styraciflua L.,OK,,,7.8,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
0dd52625-3de4-4d66-8fb2-b8f2958565a6,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,woodyWetlands,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.001024vF,2019-04-24T19:10Z,2019-04-29,,,Woody individual,line launcher,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=,A00000081975,OK,Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrRXYk5QMYm/0=,B00000004724,OK,,,,,,,Y,04948,NEON.PLA.D08.DELA.04948,QUMI,Quercus michauxii Nutt.,OK,,,7,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
16646b18-b502-4b90-815d-0fc5247a1dff,DELA_037.basePlot.cfc,D08,DELA,DELA_037,tower,woodyWetlands,WGS84,32.539627,-87.801968,20.1,27.1,0.12,NEON.DOC.001024vF,2019-04-24T19:12Z,2019-04-29,,,Woody individual,line launcher,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=,A00000081976,OK,Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrRYoQAU33pFw=,B00000004725,OK,,,,,,,Y,04982,NEON.PLA.D08.DELA.04982,QUNI,Quercus nigra L.,OK,,,16.8,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
d25e2743-83a5-47e8-b63c-77dd05370f8a,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,woodyWetlands,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.001024vF,2019-04-25T13:34Z,2019-04-29,,31,Woody individual,line launcher,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=,A00000081977,OK,Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWbvUx776YAiA=,B00000004730,OK,,,,,,,Y,05351,NEON.PLA.D08.DELA.05351,FRPE,Fraxinus pennsylvanica Marshall,OK,,,15.7,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
3893a5d4-9ee5-406f-bc5e-4c874a9a7f5d,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,woodyWetlands,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.001024vF,2019-04-25T14:04Z,2019-04-29,,31,Woody individual,slingshot,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=,A00000081978,OK,Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJnCLuG6CktxTw=,B00000004726,OK,,,,,,,Y,05326,NEON.PLA.D08.DELA.05326,CELA,Celtis laevigata Willd.,OK,,,12,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
e2700618-8382-42c4-bc0f-e7196dd94e8c,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,woodyWetlands,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.001024vF,2019-04-25T14:42Z,2019-04-29,,31,Woody individual,line launcher,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=,A00000081979,OK,Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXm5hp9DvXbGM=,B00000004727,OK,,,,,,,Y,05306,NEON.PLA.D08.DELA.05306,QUNI,Quercus nigra L.,OK,,,12.5,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
bfb9f41c-099c-4702-96dc-d8c480e0689c,DELA_004.basePlot.cfc,D08,DELA,DELA_004,distributed,woodyWetlands,WGS84,32.531982,-87.81434,20.1,24.6,0.2,NEON.DOC.001024vF,2019-04-25T15:06Z,2019-04-29,,31,Woody individual,line launcher,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=,A00000081980,OK,Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLZaN3DLdvBKo=,B00000004728,OK,,,,,,,Y,05304,NEON.PLA.D08.DELA.05304,CELA,Celtis laevigata Willd.,OK,,,11.1,,,,,,0000-0002-9190-7358,0000-0002-6741-7770,,,20211222T005826Z,RELEASE-2022
