uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,collectDate,sampleCondition,extractionStartDate,extractionLength,freshMass,solventVolume,analyticalRepNumber,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,measurementQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release
4949b5f9-ab91-4a11-8712-0bfe43bff2bf,GUAN_008.basePlot.cfc,D04,GUAN,GUAN_008,distributed,xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLh23POiccO7o=,A00000007260,xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLMI4aYeCTuDzODRSKNxrwTw==,B00000013116,2018-04-24T16:54Z,OK,2018-05-03,48,0.2,20,1,10.96,2.67,2.99,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
a2e4b535-5d47-405a-83d1-3f0d426d8e15,GUAN_042.basePlot.cfc,D04,GUAN,GUAN_042,tower,xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr0gVPrMAWG+E=,A00000007245,xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr75WnlNZuYd4=,B00000013115,2018-04-25T11:21Z,OK,2018-05-03,48,0.2,20,1,13.48,3.42,3.82,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
1ab7ea70-51fd-46e4-a7e1-f9dc8d0c2f8f,GUAN_042.basePlot.cfc,D04,GUAN,GUAN_042,tower,xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PKF/GwC2YXGM=,A00000007246,xIqeKa1cF5w/7S5W4OSulId2ieyS+K+Pgj46+9daei4=,B00000013114,2018-04-25T11:55Z,OK,2018-05-03,48,0.201,20,1,14.68,3.81,3.45,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
8170ff12-1867-44e7-9d6f-d0f00a18dcff,GUAN_042.basePlot.cfc,D04,GUAN,GUAN_042,tower,xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25/QazCIK0oM4=,A00000007262,xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25ixU8UZnvcE0=,B00000013113,2018-04-25T12:28Z,OK,2018-05-03,48,0.199,20,1,13.22,3.07,3.74,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
09543072-c832-4481-986f-275b4bd891d7,GUAN_043.basePlot.cfc,D04,GUAN,GUAN_043,tower,xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=,A00000007268,xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUZTRMnM8dZWU=,B00000013110,2018-04-25T13:35Z,OK,2018-05-03,48,0.199,20,1,11.9,3.23,3.36,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
182ba93d-03c0-4b95-8abf-ff745ee32eb6,GUAN_043.basePlot.cfc,D04,GUAN,GUAN_043,tower,xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=,A00000007266,xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVT7eccAxVM7zAo/bGYYN1kQ==,B00000013111,2018-04-25T13:53Z,OK,2018-05-03,48,0.198,20,1,20.28,5.57,6.09,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
b4d3195d-7fc0-4a07-a931-4ed256abce82,GUAN_043.basePlot.cfc,D04,GUAN,GUAN_043,tower,xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=,A00000007267,xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyW17xSzz4aU+mvq79aaeJrA==,B00000013112,2018-04-25T14:27Z,OK,2018-05-03,48,0.2,20,1,17.94,5,5.43,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
f9ccadfd-316d-400d-b54c-2099cac59b0b,GUAN_004.basePlot.cfc,D04,GUAN,GUAN_004,distributed,xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=,A00000007263,xIqeKa1cF5wwrIuSv422hnj6XHplVzshIyJ7NkA32zs=,B00000013153,2018-04-26T11:30Z,OK,2018-05-03,48,0.201,20,1,8.66,2.55,2.71,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
efb2da3f-e6b7-40a0-9c16-1ab78cdc5d4e,GUAN_004.basePlot.cfc,D04,GUAN,GUAN_004,distributed,xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=,A00000007265,xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrJrtjlC5uGO4=,B00000013154,2018-04-26T11:58Z,OK,2018-05-03,48,0.197,20,1,17.44,4.75,3.88,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
b4ce0473-e01f-4863-bc6e-c845d34cd0fa,GUAN_004.basePlot.cfc,D04,GUAN,GUAN_004,distributed,xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=,A00000007264,xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq++tscuHLWp0k=,B00000013155,2018-04-26T12:56Z,OK,2018-05-03,48,0.2,20,1,17.68,4.73,3.9,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
98206c24-eaa9-4b87-8b26-a7f131eb1a61,GUAN_001.basePlot.cfc,D04,GUAN,GUAN_001,distributed,xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=,A00000007249,xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbOxijluNTl8w+/sKiTi/gXgg==,B00000013152,2018-04-26T14:36Z,OK,2018-05-03,48,0.199,20,1,10.14,2.63,2.79,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
32ecdc14-0faa-4e29-9743-9347368e97e0,GUAN_001.basePlot.cfc,D04,GUAN,GUAN_001,distributed,xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=,A00000007250,xIqeKa1cF5yM8COs61ByxNYWb0J8TMOytye/63qwOOM=,B00000013150,2018-04-26T14:55Z,OK,2018-05-03,48,0.2,20,1,18.72,5.4,4.09,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
79672c3f-cadc-4bd0-8720-787fadcfe193,GUAN_001.basePlot.cfc,D04,GUAN,GUAN_001,distributed,xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=,A00000007251,xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCgxqB/LlpttU=,B00000013151,2018-04-26T15:30Z,OK,2018-05-03,48,0.198,20,1,7.47,2.62,2.59,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
66b29edf-d8d5-48c9-a5c9-236d207462b8,GUAN_007.basePlot.cfc,D04,GUAN,GUAN_007,distributed,xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=,A00000005672,xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3cS7ns4IwpObxiuNuak/ABg==,B00000013109,2018-04-27T11:05Z,OK,2018-05-03,48,0.201,20,1,14.78,4.05,4.42,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
41eddf47-a99d-4ca1-88ad-c36f64c33ec4,GUAN_007.basePlot.cfc,D04,GUAN,GUAN_007,distributed,xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuNRxwk/ZU9M4U=,A00000007247,xIqeKa1cF5wOaaZ/OOUvWCI8jnf7NEuN+Kp8JVGhNlU=,B00000013108,2018-04-27T11:35Z,OK,2018-05-03,48,0.198,20,1,15.22,3.97,3.57,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
e3f4e1cc-4634-4869-bcbe-18c49a3fbfb0,GUAN_007.basePlot.cfc,D04,GUAN,GUAN_007,distributed,xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXBaRIowYiH6k=,A00000005673,xIqeKa1cF5xYBHSYE3LGXLFnC5oSjTgXz+QPwLU4t/A=,B00000013126,2018-04-27T11:59Z,OK,2018-05-03,48,0.201,20,1,14.26,3.72,3.46,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
f3e1102d-33bd-46a5-9191-ad3bcdd0a435,GUAN_003.basePlot.cfc,D04,GUAN,GUAN_003,distributed,xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBlmQHM/GjOGU=,A00000007243,xIqeKa1cF5wMpbmu91XFc/mrtqEJApmBpUlOyHfILqVDcyipsNgY8g==,B00000013125,2018-04-27T13:14Z,OK,2018-05-03,48,0.199,20,1,9.26,2.41,3.61,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
173ef8c2-a905-4ff7-89ef-e2a01b09eb87,GUAN_003.basePlot.cfc,D04,GUAN,GUAN_003,distributed,xIqeKa1cF5w1nHnXZJaXrn135RaJdyucJQgfIA9El9U=,A00000007241,xIqeKa1cF5w1nHnXZJaXrn135RaJdyucjQJwFP93Ivg=,B00000013123,2018-04-27T13:33Z,OK,2018-05-03,48,0.202,20,1,13.46,3.74,3.37,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
95057cf1-2489-444a-8d38-48b69ec3d13a,GUAN_003.basePlot.cfc,D04,GUAN,GUAN_003,distributed,xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNVO1lR8omq1I=,A00000007242,xIqeKa1cF5weKfpi9CqzYMUGsdfG7nKNpLZ8OtVLx78=,B00000013124,2018-04-27T13:54Z,OK,2018-05-03,48,0.2,20,1,12.14,3.32,3.42,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
5938b80a-d912-4135-b067-5201b6183eff,GUAN_010.basePlot.cfc,D04,GUAN,GUAN_010,distributed,xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=,A00000005674,xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtqUhObs9FVZ3RGbeGP04lqA==,B00000013122,2018-04-27T14:35Z,OK,2018-05-03,48,0.2,20,1,14.32,3.85,4.19,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
6cb03b1c-8c69-4226-9cc4-adfe059e9365,GUAN_010.basePlot.cfc,D04,GUAN,GUAN_010,distributed,xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=,A00000005675,xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSVex0PazLWEc=,B00000013121,2018-04-27T15:45Z,OK,2018-05-03,48,0.198,20,1,7.74,2.31,2.65,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
e4231edf-7641-4136-ad4e-e028e9597efe,GUAN_010.basePlot.cfc,D04,GUAN,GUAN_010,distributed,xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=,A00000007252,xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++VH0Npb4O/1E=,B00000013120,2018-04-27T16:25Z,OK,2018-05-03,48,0.199,20,1,7.39,1.8,2.22,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
775c98b4-6cf2-499b-8f48-724bb53ebe34,GUAN_049.basePlot.cfc,D04,GUAN,GUAN_049,tower,xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMO3mZRrAKh4M8=,A00000005676,xIqeKa1cF5zMiEhz4bR3oz9ljkt4PGMOVPKIftTr4kE=,B00000013148,2018-04-30T13:50Z,OK,2018-05-03,48,0.197,20,1,15.32,3.53,4.15,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
724d3bcf-2890-4241-b596-30eac88f3907,GUAN_049.basePlot.cfc,D04,GUAN,GUAN_049,tower,xIqeKa1cF5xOrWWSAns41AVTeBtlBodSNtAyxvjB+f4=,A00000005677,xIqeKa1cF5xOrWWSAns41AVTeBtlBodS1la5liPmXmS+h4imiTVvng==,B00000013147,2018-04-30T14:19Z,OK,2018-05-03,48,0.206,20,1,12,3.16,4.12,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
6b720234-8f70-470e-97bb-7c693af549b5,GUAN_049.basePlot.cfc,D04,GUAN,GUAN_049,tower,xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLw3BIuZQv+7Y=,A00000007236,xIqeKa1cF5zhhM9cvDjkYJeFKDT+A8JLIRaaEx/mons=,B00000013119,2018-04-30T14:23Z,OK,2018-05-03,48,0.199,20,1,9.08,1.93,2.48,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211221T220318Z,RELEASE-2022
dc014aa8-0ee6-45c0-a86b-ba98b07ebb39,GUAN_048.basePlot.cfc,D04,GUAN,GUAN_048,tower,xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykwpYvE/olIbg=,A00000005679,xIqeKa1cF5wQKeCfvLWXTiz29J8MM1yk2gSLx97r7wA8CI/ptsgb/A==,B00000013145,2018-05-01T15:14Z,OK,2018-05-10,48,0.137,20,1,7.83,2.55,2.69,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
d01e4c82-1b6d-4de1-9e91-96a3a407aa32,GUAN_048.basePlot.cfc,D04,GUAN,GUAN_048,tower,xIqeKa1cF5wb8aZre4hFDZNYcieXCGMyxQLlZRKnNMA=,A00000005678,xIqeKa1cF5wb8aZre4hFDZNYcieXCGMympjnKbl0xDE=,B00000013146,2018-05-01T15:20Z,OK,2018-05-10,48,0.157,20,1,6.06,1.99,2.29,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
0a6ec559-b9c8-4804-9507-658a95e735ef,GUAN_048.basePlot.cfc,D04,GUAN,GUAN_048,tower,xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVdYI2krS+BFw=,A00000005680,xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVR+pSoY6tUuA=,B00000013144,2018-05-01T16:08Z,OK,2018-05-10,48,0.157,20,1,12.34,3.53,3.36,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
1d746e77-7080-4cee-995c-e5cb280c4a38,GUAN_005.basePlot.cfc,D04,GUAN,GUAN_005,distributed,xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACWg8RbYWNFok=,A00000007239,xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACgc/e9IEfj2s=,B00000013104,2018-05-02T12:08Z,OK,2018-05-10,48,0.152,20,1,8.69,3.27,2.42,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
d122a58b-725a-408f-b01d-00d95e6d47e3,GUAN_005.basePlot.cfc,D04,GUAN,GUAN_005,distributed,xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9YGACYUvroDA=,A00000007240,xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9L20pEkDImJMWUChmmM3Kyw==,B00000013102,2018-05-02T12:25Z,OK,2018-05-10,48,0.151,20,1,8.83,3.25,2.38,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
7354ca02-7007-4d90-b091-5c99f0106146,GUAN_005.basePlot.cfc,D04,GUAN,GUAN_005,distributed,xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=,A00000007254,xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWsp5C/2oueRI=,B00000013103,2018-05-02T12:57Z,OK,2018-05-10,48,0.159,20,1,8.31,2.97,2.44,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
b196ff7d-033b-4a09-8fa1-bb36edda1ea1,GUAN_006.basePlot.cfc,D04,GUAN,GUAN_006,distributed,xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZ7pL+xCNZ2cM=,A00000007238,xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZjPdAiU+2Rtw=,B00000013106,2018-05-02T13:49Z,OK,2018-05-10,48,0.159,20,1,8.24,3.23,2.83,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
18a13eb8-c441-4249-9b9e-ce19772ed672,GUAN_006.basePlot.cfc,D04,GUAN,GUAN_006,distributed,xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+bhbTP1Jbu7o=,A00000007253,xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+o7lMODdkH7I=,B00000013105,2018-05-02T13:58Z,OK,2018-05-10,48,0.154,20,1,12.82,5.27,4.07,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
6417703b-b1a5-4fc7-b881-301222e34848,GUAN_006.basePlot.cfc,D04,GUAN,GUAN_006,distributed,xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bZUTYzRerIvQ=,A00000007237,xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bEnxF+X+5CAk=,B00000013107,2018-05-02T14:04Z,OK,2018-05-10,48,0.16,20,1,18.68,6.78,4.36,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
ab4d4ac4-635d-49a7-bcd1-b99788ce3fbb,GUAN_009.basePlot.cfc,D04,GUAN,GUAN_009,distributed,xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKo/3jPW7xmlE=,"",xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKisEroHpX8h4=,B00000013143,2018-05-02T15:54Z,OK,2018-05-10,48,0.055,10,1,9.78,2.58,3,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
af5cb156-bf34-4540-9596-654513ee49bc,GUAN_009.basePlot.cfc,D04,GUAN,GUAN_009,distributed,xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=,"",xIqeKa1cF5zndmx1vcsWkkLyDyi82MtP4teqWaU3El4=,B00000013142,2018-05-02T16:26Z,OK,2018-05-10,48,0.146,20,1,16.1,6.7,5.24,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
cf6b9710-3044-4cec-be03-799a0ced553a,GUAN_009.basePlot.cfc,D04,GUAN,GUAN_009,distributed,xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=,"",xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZCptC2idX1LoEgDL69i1KeQ==,B00000013141,2018-05-02T16:52Z,OK,2018-05-10,48,0.115,20,1,13.06,6.96,4.33,A,OK,OK,,EcoAnalysts Inc.,NEON_ChlandCarotenoids_Methanol,oRIgwAyNbI9p3dxUK5sY7g==,oRIgwAyNbI9p3dxUK5sY7g==,,20211222T012352Z,RELEASE-2022
d1c9bad9-c8af-4234-8ad7-d7e40ad39d43,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtAD3R8fvmOzb5e6DJu55BWdbA==,B00000060566,2019-06-10T18:08Z,OK,2019-06-19,24,0.0598,8,1,12.88,3.61,3.8,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
1bbb5abf-17e7-407b-8468-3c215f771d0d,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXs361Pm6nPVmvuEd/CiRRUQ==,B00000060564,2019-06-10T18:50Z,OK,2019-06-19,24,0.0714,8,1,16.14,4.31,4.74,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
81d165f3-6b4b-4ceb-9475-b48c6fa8d73b,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8Xzk/n+/7dsRNKPROmTF7CFw==,B00000060567,2019-06-10T19:13Z,OK,2019-06-19,24,0.0743,8,1,12.95,3.65,3.96,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
03c4e96c-05bb-4c2c-82da-b33520188a4a,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,,WnrB9gmiM7Iw/caom31wxIo8cHK251QTvy5ta3mjc7c=,B00000060577,2019-06-10T19:53Z,OK,2019-06-19,24,0.0509,8,1,7.1,2.02,2.04,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
13ea7be3-233b-445a-bbf4-48011a247013,UNDE_048.basePlot.cfc,D05,UNDE,UNDE_048,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu06O0vAC3EIrg=,B00000060578,2019-06-10T20:30Z,OK,2019-06-19,24,0.0682,8,1,8.74,2.2,2.41,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
30879f07-694d-4fae-872c-8c5eae9fdff7,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+uv1dJQXwyf0=,B00000060565,2019-06-11T15:00Z,OK,2019-06-19,24,0.0449,8,1,6.29,1.66,2.17,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
447728dd-2e2e-41a7-a7ee-a2ea0f205341,UNDE_037.basePlot.cfc,D05,UNDE,UNDE_037,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16f3CChoOpfAV0=,B00000060568,2019-06-11T16:30Z,OK,2019-06-19,24,0.036,8,1,5.57,1.75,1.43,A,OK,OK,,University of Maryland Center for Environmental Science,HPL Foliar Pigment SOP,tO3Lchp2lPI=,tO3Lchp2lPI=,,20211222T014548Z,RELEASE-2022
